memory_usage,storage_usage,workload,Resource Allocation,,,cpu_utilization
35.14238529,86.44701538,100,60.98791893,,,66.82913315
39.1146429,73.76524871,89.47696403,,,,47.30264359
50.53579028,92.07400895,75.2422936,56.45407316,,,21.59313125
42.61155192,76.09967407,100,66.50774704,,,95.38719624
65.22560854,66.45290226,87.14961169,,,,44.71174382
60.65873339,84.91892923,100,72.48945696,,,78.5761551
57.74346876,91.77482265,100,68.82460747,,,56.2161622
17.54473064,70.88169836,93.70619073,51.64821546,,,79.61860705
49.61001079,75.28983985,72.80772414,57.16093375,,,52.46377942
,91.44780819,99.26727889,58.59405659,,,41.80497055
47.26441927,60.60255509,79.59432863,51.80537038,,,50.40652669
70.2118601,84.35738577,91.86466565,62.5701932,,,19.95039074
56.19621588,,73.53881189,46.66205605,,,24.99893566
,84.11402978,100,68.63056594,,,80.00178069
52.48393005,78.89853976,88.16246559,51.63224547,,,9.360212478
10.49776755,99.53295273,96.99895703,58.39420307,,,79.42906417
16.49840803,70.2130838,80.61119016,37.79721432,,,23.51265577
82.44255721,51.76905257,64.18065539,50.63555103,,,3.507774739
42.34106499,62.22535869,56.74707247,38.61756279,,,4.572313083
32.41142478,63.09927613,79.92607125,47.40114533,,,51.70637506
10.2052329,84.74877768,94.92784705,,,,
,52.97196425,98.40980759,,,,54.71271567
68.03112688,46.77988532,82.54516316,50.26859851,,,26.28170676
20.25730288,,100,47.88309681,,,61.20912604
75.14916876,61.63532566,100,71.03047417,,,81.18280868
49.61001079,,272.0350471,,,,156.3729193
58.06638906,83.34104435,87.74855492,58.22848282,,,24.05764862
60.89119877,,100,,,,45.66448491
49.61001079,75.28983985,100,59.73993521,,,52.46377942
50.36524932,75.43030202,62.08131405,48.85404195,,,16.62212011
29.46425419,85.55500976,74.62712817,51.26556963,,,43.73606192
45.46644897,,87.81272591,55.39920976,,,
29.27888603,,97.36261738,63.52857978,,,60.85013496
50.0303656,,95.58930815,63.87415452,,,52.93133136
85.89192342,,92.31506043,76.70503337,,,54.90898809
19.87590395,66.60006483,64.22962224,36.96430482,,,26.32004401
60.48103461,,100,74.53181227,,,89.72647546
39.89369225,100.7125679,85.18240643,64.68670523,,,61.53834586
53.71411862,92.74037806,100,72.61214247,,,79.64145949
47.00629809,83.65730875,100,68.54714339,,,85.66148912
31.81552058,51.86919461,100,46.02817464,,,54.01366764
61.73192397,67.7155723,77.17451064,54.98862683,,,30.23912041
73.65131939,77.30214122,78.34588693,,,,21.85525481
78.64431363,53.61504904,94.66384854,64.5500321,,,59.06805328
38.6149909,64.01923948,81.46163442,49.42920355,,,48.17931266
51.66970931,63.88016133,100,64.90382433,,,90.09190905
47.16000029,92.3113835,85.80114904,56.26879327,,,21.64856184
27.85317296,76.01023489,56.32519546,37.85052071,,,5.893362564
63.19984729,66.69142704,100,69.19360871,,,85.762942
12.29219436,68.76702645,53.34258455,32.26535456,,,19.24845378
35.75789091,,100,71.33616552,,,
15.91416459,55.85333158,61.92457699,28.98002921,,,12.75198577
30.14296663,79.09041113,86.17886818,47.57854651,,,29.83827138
86.56738677,92.20296144,93.74241771,,,,53.06295392
17.92177503,77.1629076,96.67002021,55.20637034,,,85.00263304
75.87411119,63.71672021,88.95059959,64.04509091,,,49.1423099
77.74229579,54.42161974,92.58650915,56.63639234,,,23.35244191
94.12156847,,93.42136733,74.01532015,,,45.20610366
10.28039739,84.61384076,67.37795172,42.12671747,,,38.98063266
78.69911459,76.13438464,87.97094347,60.07391002,,,7.457617318
54.01184493,,93.35483648,56.31455766,,,25.22405525
90.89478522,,100,82.89415464,,,81.62954162
,81.2988801,86.81878833,59.23376241,,,90.9855151
62.40205264,76.70345378,84.27224144,57.09798392,,,22.55061928
58.16680036,87.34141373,89.3061403,66.41735421,,,
56.31566855,86.1186654,90.67089987,60.20334629,,,
,77.26635183,80.31941513,52.73631465,,,20.41557886
49.58651348,82.01008118,100,67.18608273,,,77.29543547
49.61001079,75.28983985,272.0350471,98.29203328,,,156.3729193
62.28559101,,100,74.96077799,,,80.07041029
34.68553045,,100,73.39395356,,,93.52802004
29.65416844,52.61746125,75.29276139,,,,20.38531768
28.59438656,44.98315368,100,51.3320284,,,94.53201147
69.88597368,54.84596378,95.76307174,63.02797895,,,
52.25792642,69.41443755,100,60.3542579,,,59.48103436
53.14939496,,91.08258608,52.06206896,,,25.68882076
,,92.10129354,51.26541852,,,65.71555001
49.61001079,75.28983985,100,59.77826585,,,52.46377942
24.43788497,70.16517964,90.2755115,,,,60.50911082
,71.25389219,87.72291979,55.89275856,,,63.64272569
47.91551625,81.86704845,96.22209605,60.78690945,,,52.192303
50.83422291,72.20162331,100,67.32479087,,,90.44174094
68.07502488,81.88152049,100,69.95185087,,,58.3887271
63.01007834,68.68808232,83.74969226,,,,26.46012108
,81.91872982,100,,,,75.02582573
,73.32323747,100,74.47807877,,,97.12851108
53.75509842,82.05854701,100,71.53725392,,,90.43038648
49.79529275,90.55437914,99.49441508,64.19507942,,,50.51438244
12.61899028,44.6579673,64.63144415,29.56165477,,,36.64332897
34.56584375,93.2181484,100,66.31966814,,,82.8654706
66.91215332,72.59900507,100,,,,
82.81945904,89.43936254,97.52486834,76.03670826,,,50.93090663
49.61001079,75.28983985,272.0350471,98.28260559,,,156.3729193
52.15098437,90.20946331,100,71.44052873,,,80.59077819
19.0607954,70.81278854,96.72326599,51.60956127,,,75.73005791
64.09114118,82.81682687,100,71.96833147,,,73.30594649
36.80578117,54.06823762,85.78838626,45.87615865,,,
12.74141529,100.216722,68.60004097,45.85592491,,,28.41850158
45.91858841,,92.96000784,58.083814,,,33.99431127
94.40835297,,100,72.81074774,,,
75.01938913,77.29337649,100,74.65891536,,,75.09835412
69.13431837,56.49913713,80.28146806,51.03558876,,,14.51880503
77.99360223,47.0084496,100,64.77213148,,,
6.956333284,66.9884829,88.61853117,46.7489764,,,83.21663856
49.61001079,75.28983985,100,59.75839924,,,52.46377942
87.98212076,73.67755345,100,70.49394429,,,38.41075069
39.06080884,83.48174447,100,64.01845464,,,78.73435096
52.15942436,83.55325453,95.74276558,60.61055993,,,41.52815465
49.61001079,75.28983985,91.69461346,59.0030903,,,52.46377942
71.48676837,52.18572237,100,62.21829927,,,60.41378188
70.96841311,59.34583776,73.9118984,52.52302782,,,16.72499554
66.98319067,46.3828775,100,58.36436517,,,
48.83950356,81.11214153,97.30864077,,,,44.02436894
,89.36582821,71.66500665,58.31905967,,,18.3053835
33.41347427,93.02448191,65.2556414,50.62262173,,,26.79417279
43.75956153,100.494777,69.83725326,58.27015279,,,31.57665714
29.41586147,79.30154892,72.75815566,41.44194305,,,7.90617955
78.66210858,77.78130636,99.84961447,72.18591671,,,56.55133187
70.90000422,70.99060508,100,73.73779256,,,87.37315246
46.24714431,67.32415488,100,61.03088836,,,76.13371162
61.5782131,91.78159569,100,74.60242784,,,76.69660757
28.88252372,78.71491,89.55673179,50.62954879,,,45.36360117
49.61001079,,100,59.73895513,,,52.46377942
,68.48326203,93.40747391,63.53878559,,,72.89056337
49.61001079,75.28983985,92.35367338,59.03872391,,,52.46377942
19.61763357,56.7228451,100,46.82174207,,,71.83699261
46.51194546,72.48138063,100,56.53585381,,,
12.14268233,78.1480341,64.77353206,39.09705868,,,32.25185611
39.36367017,51.85299073,89.5876203,40.57651615,,,19.79977543
41.25037091,74.36149985,82.43407635,46.62233886,,,14.64833868
,68.5037081,100,67.78311838,,,75.16005859
31.90800191,53.54751359,87.01332967,50.02572673,,,75.82657156
43.19964537,83.27018016,100,62.39791657,,,64.11938589
30.12936947,85.44450109,100,58.84358779,,,66.93486832
,95.34855859,100,,,,70.25078807
90.35746498,,100,85.03143959,,,93.09382649
39.60533744,59.63438972,96.08091378,53.41689244,,,65.31762541
69.17627356,63.23468316,100,64.25425304,,,57.46880825
44.57496237,78.90319061,100,64.27262444,,,77.02985541
50.84767919,53.23545838,66.03969257,40.86054532,,,9.760686182
34.09284187,90.02380842,100,61.95631077,,,67.88172262
82.56072209,64.63702086,100,74.31426127,,,79.29827315
46.40829576,54.84199713,70.52387248,45.77937413,,,36.05982608
49.61001079,75.28983985,272.0350471,98.25509206,,,156.3729193
90.67328301,45.5527413,100,59.94639698,,,26.22427012
,77.85910475,100,64.19897838,,,59.01330117
40.18155858,95.10320993,95.50033495,64.86280643,,,65.19618062
64.25060023,99.82049552,67.86605789,62.66651795,,,18.35591397
72.36368783,77.63663419,100,78.54841421,,,
,86.17264891,92.61240983,53.78933046,,,64.34195262
44.77708857,80.93336411,71.77509105,50.67345511,,,22.59434298
57.39947785,46.505723,86.60738894,49.37005218,,,39.13928231
25.39887655,,74.88158998,47.18874493,,,18.65810493
60.1196125,45.08522814,82.41262925,50.9724825,,,45.60983604
30.87113457,96.2277148,68.83169816,47.05128625,,,8.334281539
,,83.464142,47.19645748,,,43.90246383
46.37216358,74.08391924,81.60771218,51.67432249,,,30.0828008
37.260808,71.6985829,88.70760145,51.26095472,,,44.62515311
,,79.10611667,48.46436561,,,30.86111157
70.50532799,81.07908113,93.13207796,68.8428535,,,53.14731277
40.62038476,80.76907038,95.52900925,55.78342927,,,43.29468082
33.06108404,52.59758745,89.34943294,,,,47.75331203
37.23191284,66.60932023,81.02423061,,,,31.71833184
60.26562785,75.7607514,100,,,,58.95794383
31.8093071,108.7029851,62.29183856,51.6060625,,,12.29071652
50.08874075,83.59894644,85.80940639,58.25964757,,,38.72322212
92.41554441,45.13019005,100,62.02917413,,,
93.77034519,43.93415202,100,67.34961622,,,58.08681745
37.58772492,78.12272454,100,60.3142841,,,71.8116974
73.75304516,68.67633451,100,76.37166219,,,98.26768964
,49.59392795,100,57.08156813,,,67.00593056
71.72081746,74.61924735,100,68.25791472,,,54.9073196
70.89921553,,95.89667139,,,,56.74575405
,87.81974265,100,81.29854414,,,95.0277842
48.34641698,75.71453919,71.22063897,49.54364945,,,18.87841651
43.98814234,73.75775676,100,59.06988758,,,61.43705763
72.33116897,87.65706389,100,,,,35.96684268
26.64521091,47.39789232,100,47.06248627,,,
18.93223701,92.5950059,69.82627469,49.32523379,,,44.72500477
65.39676465,100.1040201,81.80375111,65.92744397,,,25.06105103
56.24110615,70.15527688,64.7253652,53.95038886,,,37.20659775
52.60560764,91.22178028,91.87807576,61.57683086,,,35.69893739
47.64257064,76.81620412,100,60.72479417,,,58.21847824
36.38212617,88.21051177,78.81067453,53.95038377,,,
47.51897223,78.41631608,92.10611145,55.54222237,,,35.19593577
62.64569672,92.4799659,100,75.68485715,,,78.82079959
60.53184964,60.52895041,79.95151125,,,,16.39721119
33.4322576,68.87575189,100,56.15894617,,,73.3640472
29.3794765,66.86284141,86.68826703,48.77903668,,,54.80166225
73.64482557,87.4432963,90.10183844,69.44881998,,,42.25353576
62.03939035,53.3951711,100,54.6015246,,,39.3839376
53.80964155,,70.63684898,56.14172419,,,25.72213147
49.61001079,75.28983985,100,59.76870182,,,52.46377942
76.96204363,62.5139012,100,71.96646667,,,81.13435327
50.76863095,63.33738258,100,63.4440521,,,85.49750966
15.31849767,92.23594466,81.98033695,53.08047988,,,63.69708105
15.32248812,67.13389645,64.52962678,37.00038124,,,33.40890298
41.49495819,,86.61242518,63.86504902,,,45.54586557
70.43223215,49.69501664,100,63.52141975,,,72.1488951
37.91183605,67.67699904,64.61245803,41.11134988,,,12.69472744
69.81274371,45.93554127,100,,,,63.15558303
31.45160589,70.0703995,82.90900048,,,,44.8999855
30.47686158,85.11837412,97.08185298,53.64353854,,,43.86072572
51.46581823,96.60766329,100,67.49253705,,,53.90222853
46.76164256,77.02351833,85.08270674,57.24772288,,,49.76105138
62.34229987,67.06017485,100,68.31096715,,,82.74439095
32.1548024,72.69384629,97.51872231,52.92790991,,,55.90369211
82.62669969,74.25221802,100,80.75855578,,,
71.09186676,94.78036093,100,79.73073015,,,79.63783569
49.03040441,83.21869539,100,63.45809603,,,58.82250076
30.94900994,66.1432859,92.50041109,49.32439847,,,53.0124819
32.25503021,68.38559576,83.10485529,46.94042995,,,40.51089399
58.19765037,,100,70.60649054,,,77.25231737
49.61001079,,100,59.74728107,,,52.46377942
24.80118766,75.66732389,82.97122862,41.9603933,,,19.36555555
47.41520153,79.68901763,100,64.61788775,,,72.38332964
53.11169434,99.01361443,92.10067862,62.94238034,,,29.62374176
11.79930325,74.52920186,76.91083574,,,,18.23595848
29.46993384,79.52860091,82.13696047,53.88366057,,,61.46345591
57.19958081,78.20457844,89.09947926,60.03949706,,,41.22348955
54.52553874,83.41302062,92.51024831,58.82298937,,,30.93847367
22.84094476,50.35305366,73.17628972,33.22661459,,,
41.55666297,104.5872293,100,69.72716644,,,69.55845781
64.76278632,88.23092759,100,72.99062201,,,68.82908735
79.25718568,95.47190352,100,87.08614961,,,98.95778437
43.51728644,,100,67.37282156,,,
19.88104256,107.2279031,83.22350794,54.93963322,,,41.54433032
81.95679407,76.11875257,100,74.33324019,,,63.33619613
,64.3607293,100,54.37328089,,,71.84070009
62.40159092,58.1911567,100,65.12214725,,,80.84237134
46.12592145,52.47640247,95.12843598,54.87023781,,,71.81750103
62.08897956,57.69433393,83.35449159,,,,39.28996311
58.84311893,,100,70.03245304,,,73.96013883
39.57612451,102.6423116,100,67.93882186,,,67.61333966
78.08233364,,94.91651043,70.4826012,,,51.8806621
19.97412827,103.8176609,75.00805379,,,,16.67724683
,107.3513166,69.8599803,57.15347481,,,41.76483811
59.0739334,97.51729092,86.15297781,60.82360411,,,13.97376742
,79.9459788,100,66.13586321,,,91.23487702
83.94381773,84.64022798,83.14884235,65.4517979,,,13.07795709
22.96925579,54.94299601,82.78534412,40.24969196,,,45.3675251
10.7987578,94.54041402,98.63802706,59.70701567,,,91.7838188
41.30542985,76.31841984,100,,,,62.40730889
47.51457295,55.83007482,100,58.70536596,,,80.32636279
59.17590493,,78.96414652,45.68006289,,,11.06803012
55.63500532,44.47297418,100,59.86950125,,,88.42074793
49.61001079,75.28983985,100,59.75787643,,,52.46377942
,75.28983985,100,59.77545946,,,52.46377942
34.75858778,45.5088767,100,51.91215431,,,85.99977761
77.99405681,83.69079286,93.87724762,72.54017454,,,53.21119371
57.58672449,,100,72.41298612,,,74.31148363
74.14827568,53.1620748,94.19608432,56.43080132,,,29.82412955
51.4809522,54.35294782,100,51.31042605,,,40.76982739
,63.49139277,91.33853979,68.18817822,,,39.65745798
80.4148128,85.16728703,100,,,,63.404552
62.34973717,87.98594528,92.04328182,,,,34.9101276
32.13751853,104.1350507,71.14613662,54.63683207,,,28.67327979
72.3545377,73.40419462,92.03597276,63.75456951,,,38.06128151
45.74752454,84.62900453,79.51330339,54.64241648,,,30.29114949
70.09474398,67.24108011,100,68.91740046,,,
,92.13145837,100,68.71740754,,,61.86730609
82.69818402,90.95286522,95.73760612,75.3419575,,,
51.26906689,53.42191839,87.06911661,45.25300364,,,19.94310993
,76.60042052,78.35410867,48.96208843,,,57.75087701
73.24004534,51.20100185,100,61.95750382,,,57.51493066
5.394272106,87.73207042,68.33456491,42.43751759,,,43.75507732
67.64497125,,96.1839242,64.82748401,,,46.77152326
38.67824404,94.57825274,75.62910945,57.98853306,,,45.42173161
61.73842996,103.6657164,95.46756125,74.34516206,,,59.32486333
77.033983,55.08610797,100,70.63489734,,,85.91271666
53.32477259,,80.69650277,55.42538332,,,39.94286509
52.65785745,80.62162109,96.49693442,63.0347541,,,56.15326489
51.42923812,61.62685846,100,58.45832093,,,63.65695293
41.38467729,90.11583712,100,65.09316152,,,69.7611173
48.38339566,103.794435,80.78707768,59.21173871,,,18.10648012
65.46346093,70.81709698,100,60.42043003,,,34.73301694
,,85.80941483,36.87008541,,,24.64000109
60.13959555,75.47046436,100,62.2876932,,,
68.56468485,,95.84488059,60.44203837,,,56.54204511
42.83210121,69.5811647,97.49098452,61.53800286,,,82.17029605
57.40021689,100.2045962,79.54779517,68.57037609,,,52.22169796
65.47296581,75.82624019,100,71.52821911,,,79.02855657
48.83214837,64.95852903,87.08553461,53.17780011,,,44.14755784
78.38516537,77.84622316,100,71.21477687,,,52.18760309
27.79064476,69.22748483,100,56.86940707,,,85.86072356
49.61001079,75.28983985,68.68781748,56.82732871,,,52.46377942
25.54880723,59.99561832,80.19432061,41.61479162,,,40.91524311
49.61001079,,272.0350471,98.26463331,,,156.3729193
70.58561878,,100,,,,39.58278051
81.09520935,78.09112542,74.85078543,61.97700215,,,15.08184882
35.23137272,63.55155447,70.53149181,43.60912254,,,32.38828504
37.54714159,92.01161762,93.39650423,57.94784476,,,42.9848261
59.95842083,69.7138107,93.64242457,61.22763401,,,52.56830736
60.40037581,62.42837202,95.0624702,55.15084173,,,33.58619713
37.91533613,,80.24373089,42.01119343,,,25.46071742
51.88353619,82.22325732,75.48048244,51.05230012,,,8.462548523
,69.08999376,49.66163767,,,,15.97592234
49.61001079,75.28983985,100,59.73048347,,,52.46377942
,51.87055357,100,62.96365395,,,92.97178263
,105.6203667,100,78.06379732,,,96.15616566
63.19708326,71.30031492,72.51886396,54.88637274,,,24.08571819
65.11741433,65.48601592,100,66.59044854,,,72.06052665
35.18922916,85.4080284,100,65.37231233,,,
28.58267489,65.05723516,72.6513511,39.82947774,,,23.10922805
13.12716751,70.99462021,75.01618848,42.03839659,,,50.38191037
55.71125459,44.16381975,100,56.16050248,,,71.37049739
90.61482729,54.03898726,100,69.01295288,,,56.23840729
31.39540103,,86.74344821,,,,62.74582501
31.32013169,77.56681064,86.64014398,50.25417298,,,42.30808578
30.22298182,95.45185832,95.3975986,54.33455888,,,32.71090956
53.25575407,76.52142075,100,60.80910266,,,49.32038128
74.31022952,,98.20823916,68.33018069,,,
18.68180035,89.17809531,57.27088632,40.25952045,,,13.30029737
53.75621186,63.64209957,100,65.46650814,,,89.44325575
37.97019801,61.09682139,100,52.21003764,,,58.59093301
32.47555706,77.83442811,70.01177588,41.55970591,,,6.493071907
51.87409611,63.18908789,88.53848821,,,,40.12541795
,70.68119635,100,,,,48.08351058
48.26863679,67.52331872,97.8244386,60.15895092,,,69.46797295
32.42309953,,66.57637392,47.91961013,,,25.49095946
76.73258665,57.26433552,100,62.25013031,,,
,59.94165563,99.02589349,70.48380448,,,62.79716502
,84.06817244,100,65.96972972,,,89.04526259
82.93463832,92.19834643,99.52756612,72.07538301,,,27.1164236
82.02302908,71.58163665,100,,,,89.07353721
66.4780113,,100,75.02494709,,,61.23323868
19.94749704,71.79861077,80.49291598,36.40571369,,,8.554233214
67.33882266,63.38633375,100,69.12993549,,,83.22033161
71.00049228,80.6666648,100,67.78066277,,,44.77889204
15.86505789,,89.8113737,52.54471824,,,71.74871737
49.61001079,75.28983985,79.56449603,57.78308331,,,52.46377942
19.81746928,89.40747231,99.34692862,59.73724664,,,
44.94393095,46.3871155,100,54.51931733,,,79.14435155
44.95867292,57.41067655,80.99254257,45.8137735,,,30.32907634
45.42136432,93.53158875,100,64.40036843,,,54.46414245
41.849991,96.22746017,100,67.09700299,,,69.23758231
85.15922375,80.30801268,100,75.44634861,,,56.84310975
81.92370802,93.53452189,100,,,,92.68584423
68.45534641,,76.77271383,55.20894298,,,10.91456345
49.61001079,,100,59.8194762,,,52.46377942
50.92257493,81.23560463,93.85025109,59.46796153,,,42.79604821
39.32264333,44.46241246,77.7081852,38.95445408,,,
68.93528488,77.17841323,100,68.58460191,,,57.49835697
78.5647197,70.69702047,95.20857086,62.3982123,,,
41.94976016,86.37605442,100,64.02916196,,,69.42534091
36.76627702,59.71420652,81.74850102,45.7195577,,,40.28304101
37.30911038,57.13411082,100,56.11488642,,,83.94654481
21.30126778,74.40423615,84.56045549,44.96886663,,,40.72460652
36.06129471,,99.7714656,54.95379548,,,60.33817611
18.25096745,67.08608843,80.95837165,39.87072979,,,34.5817393
38.30442167,61.14868688,100,59.94452761,,,94.1142103
54.2470818,106.3572661,100,79.04559008,,,88.68442722
6.675153465,95.94890535,100,55.55356305,,,76.72719384
67.62183614,66.48248814,100,62.83424301,,,48.85340509
41.70047809,75.57719757,100,59.9135948,,,66.52972356
90.27906759,60.49504755,100,67.216254,,,38.75043469
49.61001079,75.28983985,100,59.69018018,,,52.46377942
45.03535055,,94.68698409,52.63163543,,,38.95330144
,75.28983985,272.0350471,98.255336,,,156.3729193
40.87558784,98.13505029,85.28968704,58.77467494,,,35.59546362
34.76304951,54.40225494,100,50.88929709,,,67.98792927
56.36917036,62.62734557,99.58984134,53.32510754,,,29.68583051
46.89952696,,78.24800335,49.4532411,,,17.71382878
38.32791686,,70.42633947,46.44896539,,,
,79.14091053,100,72.89254667,,,67.48991552
,81.87531875,100,63.58790527,,,40.2898878
19.45395486,106.52943,100,65.56621421,,,85.71850967
74.50136119,,99.04681382,,,,29.09255733
30.03127428,98.21667672,100,,,,71.64356325
89.17330362,,83.17118291,69.62481218,,,20.65993187
,58.62046526,69.5307519,33.27272301,,,38.49027902
26.2772865,99.55326712,96.1157734,63.93595086,,,78.35694094
22.91798751,56.71569715,91.33258417,42.11398862,,,47.74376949
52.65088436,80.54075775,100,67.47135508,,,75.77389204
58.57116652,48.8419338,85.53777639,49.75556822,,,35.91052815
41.03551694,58.76615936,80.96429085,49.41637888,,,
50.16452779,67.07974908,100,,,,
36.79385816,,100,59.58345533,,,75.53555101
42.73818347,94.18479675,71.89204718,56.10991275,,,31.78836771
46.14070645,41.77497762,99.58791527,51.32437837,,,69.01664744
66.39285664,83.17750059,97.94993777,64.76972014,,,35.94848091
47.18993308,53.92109243,91.91772391,55.73517595,,,73.25928952
73.0038518,60.09506317,100,67.23168175,,,69.41270128
22.05291115,,100,57.65279641,,,
92.43128596,42.37418293,99.66058571,62.18704249,,,38.58671034
49.61001079,75.28983985,85.47734865,58.37674995,,,52.46377942
30.31051232,56.62054197,80.66556885,38.78762588,,,24.15814939
,90.20841284,100,80.02261139,,,
50.8803122,91.89303304,76.75603578,57.72582995,,,26.23952338
,101.8304024,100,68.84914858,,,85.40145506
58.20926932,85.78043888,99.49194407,65.04840753,,,46.92271213
,76.53812403,75.04835955,47.81475998,,,30.01286149
,72.66082341,97.27240105,60.67590361,,,46.4221873
47.04609274,47.17501059,100,50.15523084,,,53.9278309
21.87454493,72.73285373,100,51.94370001,,,68.02797134
49.61001079,75.28983985,100,59.76469379,,,52.46377942
,58.89563699,94.4293935,,,,52.95309292
60.73538728,99.76672427,71.41805948,62.45760966,,,21.89766016
75.54441346,49.26658137,100,69.59903178,,,92.07100163
30.94631686,66.45131953,100,59.48903607,,,96.93946664
45.27568287,84.66615887,97.46465363,58.0437839,,,39.14757433
31.5434741,65.59536856,100,51.52369326,,,59.75914663
40.6669495,90.83432269,85.21953428,56.69931642,,,37.24191831
88.20213652,90.72774142,97.59602302,76.39168287,,,41.21267194
78.97742774,65.02813572,96.58068556,67.83830902,,,56.11083775
67.81700947,88.46955194,100,73.44813274,,,65.36118343
41.75089756,68.33654712,96.00445538,53.36539928,,,48.38149574
43.30701821,82.41205645,93.66988103,62.44649173,,,68.17035328
76.89285516,,100,,,,74.40066038
44.90160043,98.87177677,100,71.12804471,,,78.92312394
61.44173524,79.43173025,86.38619899,55.46906587,,,11.64221388
,102.9959971,100,,,,67.64974855
38.18111179,90.5762402,100,64.33317684,,,
41.88192238,44.16543298,98.17611655,,,,75.64067379
66.03832595,84.77879648,100,75.29339953,,,82.55734753
88.26949044,93.52376239,85.78778363,70.07680122,,,12.87256028
84.71252066,79.99966441,96.97790346,73.82256127,,,51.55363954
24.99318842,50.13520001,95.90042344,45.6693143,,,68.6251184
62.20867805,105.8844415,100,78.39896218,,,72.26695195
31.88404969,69.52674719,100,60.98278372,,,97.67207481
65.125157,62.70504695,69.87990046,50.10985794,,,12.27134497
,93.49822556,100,72.93941443,,,63.06225658
46.08686097,57.65446882,86.46472629,51.47506731,,,52.12775258
57.94735694,,100,,,,
26.76595621,47.62491188,86.16960526,36.99079231,,,33.10190413
67.76267228,71.6196701,100,67.39450353,,,62.20861195
,48.36297561,74.15446656,39.72990297,,,23.91103525
69.11325024,92.12590003,100,77.60590486,,,77.12291433
33.34211538,96.86446976,75.0635042,54.42225433,,,34.75636956
48.0482759,96.51684722,100,74.88459436,,,
,,80.12876059,46.1249359,,,67.99924822
73.14086536,52.83152128,86.20189577,56.76750691,,,37.07133782
35.16221631,80.85989729,100,,,,85.5154455
29.98917377,57.9106838,64.72065359,37.46567681,,,23.75537071
35.64463699,,89.90723314,61.15969671,,,66.02054536
42.38034904,80.38368064,98.91324192,58.90302061,,,53.97204404
53.18281859,72.98485331,100,61.18793233,,,56.46598362
,61.35013319,76.66012409,44.97874399,,,27.28199413
63.07939848,,100,62.60794621,,,77.33379464
92.7353534,68.36285583,100,,,,
79.05444755,49.25150763,98.87181486,62.21804062,,,52.11556362
66.07223574,,76.37791316,56.12822269,,,25.5235807
29.10328042,,75.1392627,41.79889543,,,32.18240071
33.62331696,,82.27756833,39.12232006,,,23.44685778
59.12852061,77.38457209,100,64.76932559,,,56.19910762
61.53744489,81.17351304,100,75.61699451,,,
19.36609727,107.4812227,100,67.71470847,,,94.55745632
71.44705785,,100,71.14423007,,,76.71936056
22.92283209,52.9124668,100,52.81317948,,,99.75547211
36.44024077,69.10378885,100,58.99077243,,,81.13457932
,72.33153805,100,64.37660219,,,61.6989793
18.82575397,74.29529185,98.53963918,51.06751654,,,67.58350639
41.65036518,88.01032261,71.93008122,50.94365527,,,18.54827953
77.64137308,62.7345968,100,63.13883532,,,38.15322052
,72.035463,95.69110723,54.48227265,,,84.83298892
16.92936813,64.91362144,100,48.1348206,,,70.26393122
,67.47716487,100,65.30003065,,,26.38554279
26.63883179,88.88984382,55.93093329,42.78776674,,,12.24005134
10.1817588,77.92974124,83.21950747,43.22967828,,,47.27484527
34.10402742,77.30504226,100,63.29501616,,,93.2679086
,94.20750011,87.3316837,64.73957651,,,48.58187041
40.12657586,90.04204463,100,66.23711229,,,77.53857294
47.32937091,,75.65175233,50.94203985,,,19.55254561
71.41471959,73.09654966,100,75.50684743,,,91.4418164
51.6537926,81.49529763,100,67.73677885,,,77.05572622
60.23869966,,94.96591162,54.06828953,,,33.62522676
78.57166539,89.16130282,80.9449098,63.22626293,,,6.09821456
50.70385828,,90.14723131,49.33576178,,,42.99603021
79.72294477,43.64153698,100,60.24568676,,,49.53317557
59.14159648,81.17705742,64.73947292,56.26945024,,,
43.22321255,82.88667048,64.00019424,45.97802368,,,3.994890699
49.61001079,75.28983985,100,59.74446377,,,52.46377942
38.97725508,99.71274389,100,,,,96.6621977
,82.73863632,82.98151604,56.30405661,,,34.76546308
,,77.95651782,58.39813023,,,29.77117928
,76.45412842,84.77506793,63.6667893,,,43.2032198
31.87950591,68.18725868,75.34249222,43.34417913,,,28.01939261
51.60804121,84.57269045,85.70301209,60.96799289,,,47.37693644
53.90731214,61.65728465,100,60.85276167,,,70.42948352
64.21458674,,83.24167997,57.51601057,,,21.02061067
69.86489965,79.52946763,100,69.24862258,,,55.47921602
58.45736884,69.94655674,100,64.99976735,,,69.59590528
20.34882217,60.272604,85.25368057,44.43604439,,,60.4588969
,77.81041116,86.05406996,49.80105402,,,
57.79138159,62.36723988,100,,,,78.79923884
12.51658238,79.55644022,100,48.96023619,,,
40.86003324,77.56337437,100,63.19307579,,,80.32862396
49.497529,86.75625807,63.56068914,51.79976813,,,14.63517914
49.61001079,75.28983985,53.60891878,55.36751388,,,52.46377942
,48.52061266,65.54926881,45.79230029,,,
7.575194931,75.01277489,100,52.7919166,,,
85.28680612,81.47813186,96.60284589,69.37844619,,,27.86008345
24.3573348,60.23173241,83.06034673,44.4998061,,,54.83595385
86.48587664,60.21491975,78.26649812,60.57117923,,,
64.34450716,60.34030415,100,69.34698537,,,93.9687349
40.59331345,80.47259346,100,62.51175181,,,73.27129607
50.11496423,48.73507044,100,55.35698959,,,70.4347274
